Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
CY.LINER VNEF 6500 NEW55 WITH GRADE-1,2.16E+05,code128,,Default Category,nos1,nos1,nos1,"1,007.07",1790,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
CY.LINER VNEF 6500 NEW55 WITH GRADE-1,000021637E1-PB,code128,,Default Category,nos1,nos1,nos1,930.09,1576,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
CYLINDER LINER VNEF,2.16E+15,code128,,Default Category,nos1,nos1,nos1,584.55,891,5,GST @18%,exclusive,no_image.png,,,,,,,,,84209900,,,,,0,,
GASKET OIL COOLER PIPE FLANGE,2.17E+15,code128,,Default Category,nos1,nos1,nos1,4.4,7,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841010,,,,,0,,
PISTON RING TOP KEYSTONE(CR-CS),2.18E+18,code128,,Default Category,nos1,nos1,nos1,"1,123.17",1712,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
PISTON DIA 96 (VNEF)-ESCORTS MAHLE,2.18E+15,code128,,Default Category,nos1,nos1,nos1,"1,206.97",1877,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099912,,,,,0,,
INJECTOR WITH NOZZLE 5X0.191X144X1 - 212,2.18E+18,code128,,Default Category,nos1,nos1,nos1,"3,668.69",5592,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099911,,,,,0,,
ASSY WATER PUMP TBKI- H3 NEW45 55 65,2.19E+18,code128,,Default Category,nos1,nos1,nos1,"3,559.50",5668,5,GST @28%,exclusive,no_image.png,,,,,,,,,84133030,,,,,0,,
COVER THERMOSTAT,2.19E+18,code128,,Default Category,nos1,nos1,nos1,190.91,304,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089100,,,,,0,,
GASKET (THERMOSTAT HOUSING),2.19E+18,code128,,Default Category,nos1,nos1,nos1,15.07,24,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
CLIP FOR AIR CLEANER HOSE,2.19E+13,code128,,Default Category,nos1,nos1,nos1,16.72,26,5,GST @18%,exclusive,no_image.png,,,,,,,,,83023090,,,,,0,,
WASHER PLAIN (G18X27X1.00),000022008RD,code128,,Default Category,nos1,nos1,nos1,1.76,3,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
WASHER PLAIN G18X27X1.00,000022008RD-PB,code128,,Default Category,nos1,nos1,nos1,4.68,7,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
BRACKET VALVE LEVER,000022010RD,code128,,Default Category,nos1,nos1,nos1,85.48,146,5,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
BRACKET VALVE LEVER,000022010RD-PB,code128,,Default Category,nos1,nos1,nos1,98.61,145,5,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
BRACKET VALVE LVR SFT FRT/REAR,000022011RD,code128,,Default Category,nos1,nos1,nos1,67.91,116,5,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
BRACKET VALVE LVR SFT FRT/REAR,000022011RD-PB,code128,,Default Category,nos1,nos1,nos1,78.35,116,5,GST @18%,exclusive,no_image.png,,,,,,,,,83025000,,,,,0,,
BUSH (46.025X39.377X25.65),000022018RD,code128,,Default Category,nos1,nos1,nos1,85.61,136,5,GST @18%,exclusive,no_image.png,,,,,,,,,73262090,,,,,0,,
TAPPET VALVE,000022019RD,code128,,Default Category,nos1,nos1,nos1,57.23,89,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099911,,,,,0,,
TAPPET VALVE,000022019RD-PB,code128,,Default Category,nos1,nos1,nos1,62.8,100,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
PUSH ROD VALVE,000022020RD,code128,,Default Category,nos1,nos1,nos1,39.87,62,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099949,,,,,0,,
PUSH ROD VALVE,000022020RD-PB,code128,,Default Category,nos1,nos1,nos1,39.67,64,5,GST @28%,exclusive,no_image.png,,,,,,,,,84099990,,,,,0,,
GASKET AIR INTAKE MANIFOLD 4DI,000022023RD,code128,,Default Category,nos1,nos1,nos1,50.91,74,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169340,,,,,0,,
WASHER VALVE LEVER SFT SPRING,000022033RD,code128,,Default Category,nos1,nos1,nos1,7.03,12,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182200,,,,,0,,
RING RETAINING VALVE LEVER SFT,000022034RD,code128,,Default Category,nos1,nos1,nos1,4.1,7,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182990,,,,,0,,
SPRING VALVE LEVER,000022035RD,code128,,Default Category,nos1,nos1,nos1,9.37,16,5,GST @18%,exclusive,no_image.png,,,,,,,,,73209090,,,,,0,,
SPACER VALVE LEVER,000022036RD,code128,,Default Category,nos1,nos1,nos1,21.08,36,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
GASKET CYL. HEAD-4 CYL,000022039RD,code128,,Default Category,nos1,nos1,nos1,"1,039.97",1656,5,GST @18%,exclusive,no_image.png,,,,,,,,,84841090,,,,,0,,
GASKET CYLINDER HEAD-4 CYL.,000022039RD-PB,code128,,Default Category,nos1,nos1,nos1,"1,050.65",1730,5,GST @18%,exclusive,no_image.png,,,,,,,,,40169310,,,,,0,,
PLUG WATER JET (ALUMINIUM),000022048RD,code128,,Default Category,nos1,nos1,nos1,5.5,8,5,GST @28%,exclusive,no_image.png,,,,,,,,,87089900,,,,,0,,
STUD BOTH ENDS M10X1.5X160.80X8.8,000022052RD,code128,,Default Category,nos1,nos1,nos1,30.44,52,5,GST @18%,exclusive,no_image.png,,,,,,,,,73182300,,,,,0,,
STUD BOTHENDS M10X1.5X160.80X8.8,000022052RD-PB,code128,,Default Category,nos1,nos1,nos1,38.79,58,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181110,,,,,0,,
NUT (HEX M10 X 1.5 X 8 X 8),000022055RD,code128,,Default Category,nos1,nos1,nos1,3.44,5,5,GST @18%,exclusive,no_image.png,,,,,,,,,73181600,,,,,0,,
